utt_id,label,method,topk_frac,silence_overlap_frac,silence_frac_in_signal,overlap_over_chance
LA_E_4501492,0,occlusion,0.1,0.0,0.2391331269349845,0.0
LA_E_4501492,0,occlusion,0.2,0.15479876160990713,0.2391331269349845,0.6473329880890731
LA_E_4501492,0,integrated_gradients,0.05,0.0027863777089783283,0.2391331269349845,0.011651993785603316
LA_E_4501492,0,integrated_gradients,0.1,0.0046439628482972135,0.2391331269349845,0.019419989642672192
LA_E_4501492,0,integrated_gradients,0.2,0.01021671826625387,0.2391331269349845,0.04272397721387882
LA_E_1137766,1,occlusion,0.05,0.0,0.30117647058823527,0.0
LA_E_1137766,1,occlusion,0.1,0.0,0.30117647058823527,0.0
LA_E_1137766,1,occlusion,0.2,0.0,0.30117647058823527,0.0
LA_E_1137766,1,integrated_gradients,0.05,0.0015479876160990713,0.30117647058823527,0.005139802631578948
LA_E_1137766,1,integrated_gradients,0.1,0.0046439628482972135,0.30117647058823527,0.015419407894736843
LA_E_1137766,1,integrated_gradients,0.2,0.01215170278637771,0.30117647058823527,0.040347450657894746
LA_E_6330481,0,occlusion,0.05,0.42105263157894735,0.08718266253869969,4.829545454545454
LA_E_6330481,0,occlusion,0.1,0.21052631578947367,0.08718266253869969,2.414772727272727
LA_E_6330481,0,occlusion,0.2,0.22910216718266255,0.08718266253869969,2.627840909090909
LA_E_6330481,0,integrated_gradients,0.05,0.221671826625387,0.08718266253869969,2.5426136363636367
LA_E_6330481,0,integrated_gradients,0.1,0.18808049535603716,0.08718266253869969,2.157315340909091
LA_E_6330481,0,integrated_gradients,0.2,0.16160990712074302,0.08718266253869969,1.8536931818181817
LA_E_4817609,0,occlusion,0.05,0.0,0.08718266253869969,0.0
LA_E_4817609,0,occlusion,0.1,0.0,0.08718266253869969,0.0
LA_E_4817609,0,occlusion,0.2,0.014860681114551083,0.08718266253869969,0.17045454545454544
LA_E_4817609,0,integrated_gradients,0.05,0.013003095975232198,0.08718266253869969,0.14914772727272727
LA_E_4817609,0,integrated_gradients,0.1,0.02306501547987616,0.08718266253869969,0.2645596590909091
LA_E_4817609,0,integrated_gradients,0.2,0.03134674922600619,0.08718266253869969,0.3595525568181818
LA_E_1074126,0,occlusion,0.05,0.0,0.025139318885448916,0.0
LA_E_1074126,0,occlusion,0.1,0.0,0.025139318885448916,0.0
LA_E_1074126,0,occlusion,0.2,0.0,0.025139318885448916,0.0
LA_E_1074126,0,integrated_gradients,0.05,0.0037151702786377707,0.025139318885448916,0.14778325123152708
LA_E_1074126,0,integrated_gradients,0.1,0.005572755417956657,0.025139318885448916,0.22167487684729065
LA_E_1074126,0,integrated_gradients,0.2,0.008436532507739939,0.025139318885448916,0.33559113300492616
LA_E_2139081,1,occlusion,0.05,0.0,0.3421671826625387,0.0
LA_E_2139081,1,occlusion,0.1,0.0,0.3421671826625387,0.0
LA_E_2139081,1,occlusion,0.2,0.0,0.3421671826625387,0.0
LA_E_2139081,1,integrated_gradients,0.05,0.039938080495356035,0.3421671826625387,0.11672095548317046
LA_E_2139081,1,integrated_gradients,0.1,0.04272445820433437,0.3421671826625387,0.12486427795874051
LA_E_2139081,1,integrated_gradients,0.2,0.05456656346749226,0.3421671826625387,0.15947339847991313
LA_E_5383758,1,occlusion,0.05,0.0,0.6182043343653251,0.0
LA_E_5383758,1,occlusion,0.1,0.0,0.6182043343653251,0.0
LA_E_5383758,1,occlusion,0.2,0.1021671826625387,0.6182043343653251,0.16526442307692307
LA_E_5383758,1,integrated_gradients,0.05,0.0046439628482972135,0.6182043343653251,0.007512019230769231
LA_E_5383758,1,integrated_gradients,0.1,0.02198142414860681,0.6182043343653251,0.035556891025641024
LA_E_5383758,1,integrated_gradients,0.2,0.11563467492260061,0.6182043343653251,0.18704927884615383
LA_E_7848818,0,occlusion,0.05,0.0346749226006192,0.009287925696594427,3.733333333333334
LA_E_7848818,0,occlusion,0.1,0.0173374613003096,0.009287925696594427,1.866666666666667
LA_E_7848818,0,occlusion,0.2,0.0086687306501548,0.009287925696594427,0.9333333333333335
LA_E_7848818,0,integrated_gradients,0.05,0.00030959752321981426,0.009287925696594427,0.03333333333333334
LA_E_7848818,0,integrated_gradients,0.1,0.0015479876160990713,0.009287925696594427,0.16666666666666669
LA_E_7848818,0,integrated_gradients,0.2,0.0027089783281733747,0.009287925696594427,0.2916666666666667
LA_E_9909978,0,occlusion,0.05,0.0,0.356656346749226,0.0
LA_E_9909978,0,occlusion,0.1,0.09411764705882353,0.356656346749226,0.2638888888888889
LA_E_9909978,0,occlusion,0.2,0.047058823529411764,0.356656346749226,0.13194444444444445
LA_E_9909978,0,integrated_gradients,0.05,0.0,0.356656346749226,0.0
LA_E_9909978,0,integrated_gradients,0.1,0.0,0.356656346749226,0.0
LA_E_9909978,0,integrated_gradients,0.2,0.0007739938080495357,0.356656346749226,0.002170138888888889
LA_E_4466084,0,occlusion,0.05,0.0,0.4134984520123839,0.0
LA_E_4466084,0,occlusion,0.1,0.0,0.4134984520123839,0.0
LA_E_4466084,0,occlusion,0.2,0.0,0.4134984520123839,0.0
LA_E_4466084,0,integrated_gradients,0.05,0.0,0.4134984520123839,0.0
LA_E_4466084,0,integrated_gradients,0.1,0.0009287925696594427,0.4134984520123839,0.0022461814914645105
LA_E_4466084,0,integrated_gradients,0.2,0.011919504643962847,0.4134984520123839,0.028825995807127882
