utt_id,label,method,window_ms,topk_frac,comprehensiveness,sufficiency
LA_E_4795195,0,occlusion,50.0,0.1,0.09344244003295898,-5.83877420425415
LA_E_4795195,0,occlusion,50.0,0.2,0.13650226593017578,-6.147881031036377
LA_E_4795195,0,occlusion,100.0,0.05,0.031659603118896484,-0.3673514723777771
LA_E_4795195,0,occlusion,100.0,0.1,0.008370399475097656,-2.5771350860595703
LA_E_4795195,0,occlusion,100.0,0.2,0.18053531646728516,-6.093044281005859
LA_E_4795195,0,integrated_gradients,,0.05,0.04383087158203125,-6.11870813369751
LA_E_4795195,0,integrated_gradients,,0.1,0.09679985046386719,-5.918116569519043
LA_E_4795195,0,integrated_gradients,,0.2,0.16900253295898438,-6.128952980041504
LA_E_3956538,1,occlusion,20.0,0.05,1.4494714736938477,-3.748950242996216
LA_E_3956538,1,occlusion,20.0,0.1,2.400261402130127,-1.6224654912948608
LA_E_3956538,1,occlusion,20.0,0.2,6.390364348888397,-0.4828205108642578
LA_E_3956538,1,occlusion,50.0,0.05,2.030135154724121,-3.2504196166992188
LA_E_3956538,1,occlusion,50.0,0.1,5.095045745372772,-1.3206487894058228
LA_E_3956538,1,occlusion,50.0,0.2,6.394684374332428,3.2597179412841797
LA_E_3956538,1,occlusion,100.0,0.05,1.1400070190429688,-0.8908671736717224
LA_E_3956538,1,occlusion,100.0,0.1,2.5111355781555176,1.0368218421936035
LA_E_3956538,1,occlusion,100.0,0.2,6.274199366569519,3.383680820465088
LA_E_3956538,1,integrated_gradients,,0.05,1.688420295715332,-2.52032470703125
LA_E_3956538,1,integrated_gradients,,0.1,6.922054171562195,-1.1107133626937866
LA_E_3956538,1,integrated_gradients,,0.2,8.378808498382568,2.22634220123291
LA_E_3093556,0,occlusion,20.0,0.05,-1.7043356895446777,-5.964878082275391
LA_E_3093556,0,occlusion,20.0,0.1,-0.7890186309814453,-6.1096272468566895
LA_E_3093556,0,occlusion,20.0,0.2,0.475247859954834,-6.158326148986816
LA_E_3093556,0,occlusion,50.0,0.05,-0.44136810302734375,-5.319514274597168
LA_E_3093556,0,occlusion,50.0,0.1,-0.42844390869140625,-5.98031759262085
LA_E_3093556,0,occlusion,50.0,0.2,0.49692440032958984,-6.168022632598877
LA_E_3093556,0,occlusion,100.0,0.05,-0.014069557189941406,-0.9796613454818726
LA_E_3093556,0,occlusion,100.0,0.1,0.45221710205078125,-0.8943801522254944
LA_E_3093556,0,occlusion,100.0,0.2,0.516730785369873,-0.8138463497161865
LA_E_3093556,0,integrated_gradients,,0.05,0.41340160369873047,-6.182453155517578
LA_E_3093556,0,integrated_gradients,,0.1,0.4133915901184082,-6.28074836730957
LA_E_3093556,0,integrated_gradients,,0.2,0.6426706314086914,-6.231672763824463
LA_E_9136344,1,occlusion,20.0,0.05,2.037186622619629,-5.293231964111328
LA_E_9136344,1,occlusion,20.0,0.1,3.9194202423095703,-4.031228065490723
LA_E_9136344,1,occlusion,20.0,0.2,5.82619172334671,-0.7992916107177734
LA_E_9136344,1,occlusion,50.0,0.05,2.1960220336914062,-1.6766246557235718
LA_E_9136344,1,occlusion,50.0,0.1,3.1231088638305664,-1.633899450302124
LA_E_9136344,1,occlusion,50.0,0.2,6.4337545447051525,-1.3122128248214722
